Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,total_abusive_word,text_abusive_word
foto memang bisu tetapi memiliki banyak arti yang susah diartikan sama seperti kamu susah diartikan mau putus atau lanjut,0,0,0,0,0,0,0,0,0,0,0,0,1,bisu
wkwk aku sudah mengalaminya setibanya muncul grub wa a dan bani abdi hadi a k a mbahku dan seketika aku mek kenal beberapa orang saja,0,0,0,0,0,0,0,0,0,0,0,0,1,bani
ayah pres badar dan nuqaba paling boekkk dia nih hebat dalam bidang agama x takut natural killer tegur member sendiri dan selalu buat lawak hambar yang paling aku ingat sampai sekarang lawak dia kalau orang cukup jom gerak sekarang dia akan gerakan badan dia yang chubby itu,0,0,0,0,0,0,0,0,0,0,0,0,0,
seorang anak pekan telah mengilhamkan dasar ekonomi baru deb dan menjadi penggerak utama kepada kemajuan ekonomi luar bandar beliau adalah allah ya rahman tun abdul razak ds malaysia memilih hogohundi,0,0,0,0,0,0,0,0,0,0,0,0,1,alay
pengguna haha sialaaan nih sih pengguna ternyata kalau lagi lapar presiden juga mau disikat sama dia,0,0,0,0,0,0,0,0,0,0,0,0,0,
pengguna mau menasihati kali supaya tidak ugal ugalan nih rezim eh tapi ini negeri sudah keburu hancur nah sekarang saja ekonomi moral menikah kacaoooooo,1,0,1,0,0,0,0,0,1,1,0,0,1,rezim
alah silit kebelet kenapa dikasihani orang makin sayang saya pak setelah kasus media sosial gue baru sadar beberapa hal di satu instansi kemarin tar gue ceritakan duuuhhh,0,1,0,0,0,0,0,0,0,0,0,0,1,silit
iya tadi cacat,0,0,0,0,0,0,0,0,0,0,0,0,1,cacat
tahun 2019 rakyat makan aspal dan beton ini adalah solusi jitu mengurangi kemiskinan keahlian cebong hanya 1 tukang tipu cebong adalah begitu goblok enggak ketulungan plonga plongo mengakibatkan optimisme berlebihan 2019 ganti presiden,1,1,0,1,0,0,0,0,1,0,1,0,3,goblok bong cebong
aku pernah sempat baca tentang harun yahya ini yang membelot ke kubu yahudi dengan freemason nya kadang suka tidak percaya,0,0,0,0,0,0,0,0,0,0,0,0,0,
kita maju bersama ulama kita bergerak bersama semua tokoh agama untuk indonesia ikut gus mus,0,0,0,0,0,0,0,0,0,0,0,0,0,
pengguna user pengguna user pengguna user pengguna user pengguna user,0,0,0,0,0,0,0,0,0,0,0,0,0,
mukidi terlalu percaya diri pertanyaan mudah ya dijawab yang keras tapi saya meminta dijawab yang keras siapa nama saya,0,0,0,0,0,0,0,0,0,0,0,0,0,
kemarin di hujat sekarang mengharap dasar para bani kampret,1,1,0,1,0,0,0,0,1,0,1,0,2,kampret bani
penjelasan saya bukan fitnah silakan dibantah apollinaris darmawan sebut al alquran kitab sampah,1,1,0,1,1,0,0,0,0,0,1,0,1,sampah
monyet saja koloe dibilang saudara sama kamu pasti ogah hidupmu kok begini amat ya itu hati apa comberan pengguna,1,1,1,0,0,0,0,0,1,1,0,0,1,monyet
body lufra scrub dengan bahan dasar lidah buaya untuk melembabkan kulit lebih bercahaya info 087812026394 body mass indeks,0,0,0,0,0,0,0,0,0,0,0,0,1,buaya
tak punya cacat di masa lalu karena belum bermasa lalu,0,0,0,0,0,0,0,0,0,0,0,0,1,cacat
pengguna jangan jangan penganut bumi datar juga soalnya teori bumi bulat kan dari orang asing yang notabene musuh mereka,0,0,0,0,0,0,0,0,0,0,0,0,1,asing
becak warga binjai hendak disita karena gunakan tenda bertuliskan 2019 ganti presiden partai keadilan sejahtera meradang bukti pemerintah panik dan takut,1,0,0,1,0,0,0,0,1,0,1,0,1,tai
lebih baik jokowi mundur,1,0,1,0,0,0,0,0,1,1,0,0,0,
musyawarah nasional alim ulama ppp di semarang menghasilkan lima rekomendasi syarat dan kriteria kriteria bagi calon wakil presiden yang akan mendampingi bapak jokowi di 2019 mendatang romahurmuziy,0,0,0,0,0,0,0,0,0,0,0,0,0,
luar biasa pencerahan nya saya merasa gagal sebagai anak ekonomi wkwk,0,0,0,0,0,0,0,0,0,0,0,0,0,
pengguna user kafan berasal dari budaya yahudi kenapa umat islam mengklaim,0,0,0,0,0,0,0,0,0,0,0,0,0,
oleh rezim sekarang atas kendali negara cina komunis yang menjadi patron tunggal rezim anti islam jokowi,1,0,0,1,1,1,0,0,0,0,1,0,2,komunis rezim
pengguna itu tanda nya mau pilihan kepala daerah dan pemilihan presiden,0,0,0,0,0,0,0,0,0,0,0,0,0,
misi 4 membangun masyarakat yang gotong royong toleran dan harmoni selaras nilai budaya jawa barat yang luhur nomor tiga jawa barat asyik asyik menang,0,0,0,0,0,0,0,0,0,0,0,0,0,
ketabahan pasangan dan taufik dan puan nurliyana yang wajar dicontohi jom kita beri sumbangan untuk meringankan beban pasangan ini come on twitter do your berpikir badan standarisasi nasional 0510541000096745 bank islam 05058020145124 nurliyana bosan abdul razif,0,0,0,0,0,0,0,0,0,0,0,0,0,
apa sih tai baru begitu doang belaganya sudah selangit tidak ingat ada karma nanti beberapa tahun lagi kalau idol kamu flop gue tertawa paling keras,1,1,1,0,0,0,0,0,1,1,0,0,1,tai
pengguna celeng kangen gue iya,0,1,0,0,0,0,0,0,0,0,0,0,1,celeng
terangi negeri dengan budaya yuk pada mengunjungi ke purwokerto mumpung ada even rakyat purwokerto ekstra vaganza banyumas,0,0,0,0,0,0,0,0,0,0,0,0,0,
presiden itu punya dana taktis dia bisa menggunakan untuk kepentingan rakyatnya di luar program program pemerintah yang sudah ada soal program banyak sekali ada pembangunan infrastruktur kip kartu indonesia sehat sertifikat tanah perhutanan sosial bahan bakar minyak 1 harga padat karya,0,0,0,0,0,0,0,0,0,0,0,0,0,
amin ya allah timnya kinan saja sampai pelatihan ular karena dia dapat di rawa rawa aku dapatnya di sungai gede begitu dan musuhnya buaya wkwk,0,0,0,0,0,0,0,0,0,0,0,0,1,buaya
pengguna maju kamu memaki mama aku bolot,1,1,1,0,0,0,0,0,1,1,0,0,0,
gerombolan kadal jidat gosong memang begitu sukanya ribut tapi kalau gerombolannya yang salah pura pura budek dasar gerombolan cingkrang uniform resource locator,1,1,0,1,0,0,1,0,0,0,1,0,1,budek
pengguna sebegitu gentarnya dia takut terhadap kafir,0,0,0,0,0,0,0,0,0,0,0,0,1,kafir
pengguna betul padahal saracen juga siapa sehingga akun yang kritis dianggap saracen kan aneh jokowi,1,0,1,0,0,0,0,0,1,1,0,0,0,
siapa bego kamu bukan teman gue najis sudah kesal sendiri gue,1,1,1,0,0,0,0,0,1,1,0,0,2,bego najis
pengguna kafir kristen selalu buat ulah,1,1,0,1,1,0,0,0,0,0,1,0,1,kafir
tau dong bau baunya sudah keciri ini sipit buluk,1,1,1,0,0,1,0,0,0,1,0,0,1,sipit
kayak memegang bukan mucikari,0,0,0,0,0,0,0,0,0,0,0,0,1,mucikari
guru tk darma wanita persatuan desa plumbon porong deklarasi anti hoaks ujaran kebencian isu sarah dan mendukung pilihan kepala daerah damai,0,0,0,0,0,0,0,0,0,0,0,0,0,
anjir seram mainnya begituan,0,1,0,0,0,0,0,0,0,0,0,0,1,anjir
kayaknya bisa atau cuma bank tertentu bilang saja mau jual uang asing tukar ke rupiah,0,0,0,0,0,0,0,0,0,0,0,0,1,asing
pengguna user onta yaman nih setahun lagi gue deportasi kamu,1,1,1,0,0,0,0,0,1,0,0,1,1,onta
hati hati berita pilihan kepala daerah yang berbau hoaks madiun madiun today 100thmadiun kotak karismatik madiun tolak cukai ilegal kunjungi juga,0,0,0,0,0,0,0,0,0,0,0,0,0,
anak cocot ya ini pengguna,1,1,1,0,0,0,0,0,1,1,0,0,1,cocot
sudah ketahuan hoaks ya fahri makanya kalau ambil berita tuyg pembaruan jangan dari tong sampah diambil terus di screenshoot taunya berita sudah,1,0,1,0,0,0,0,0,1,1,0,0,1,sampah
mantap direct message dekat sama barisan serba guna bang,0,0,0,0,0,0,0,0,0,0,0,0,0,
ternyata ada lebah yang tidak suka bunga tapi makan bangkai gue penasaran madu nya kayak bagaimana,0,0,0,0,0,0,0,0,0,0,0,0,1,bangkai
pengguna pantas indonesia mundur dalam segala bentuk,1,0,1,0,0,0,0,0,1,1,0,0,0,
pengguna user nah yang dongok yang bilang hacker haha,0,1,0,0,0,0,0,0,0,0,0,0,1,dongok
pengguna user haha blunder kamu cebong yang tidak memberi itu protein energy malnutrition pusat dengan alasan ham kalau rakyat aceh ya mau kali pun coba kamu datangi pemerintah bilang suruh buat hukum islam kaffah di aceh kalau dewan perwakilan rakyat a,1,1,1,0,0,0,0,0,1,1,0,0,2,bong cebong
bangsat gue sudah menyelam sampai bawah bawah balik lagi ke atas 1,0,1,0,0,0,0,0,0,0,0,0,0,1,bangsat
saya tak bisa dipancing pancing dengan urusan penistaan atau bukan saya hanya berbicara pemahaman saya tentang fiksi dan kitab suci,0,0,0,0,0,0,0,0,0,0,0,0,1,nista
pengguna user cebong kacung itu kita teman gue dungunya sampai ke tulang sumsum jadi jangan buang buang energi debat sama mereka,1,1,0,1,0,0,0,0,1,0,1,0,3,dungu bong cebong
partai korupsi sapi goblok,1,1,0,1,0,0,0,0,1,0,1,0,2,tai goblok
sinyal kontol pemeliharaan apalagi ini niat tidak sih login twitter doang susah amat bagaimana mau open redtube setan pengguna,1,1,0,1,0,0,0,1,0,0,1,0,2,kontol setan
pengguna matanya aku tak mau aku kafir wkwk,0,0,0,0,0,0,0,0,0,0,0,0,1,kafir
jadi ingat facebook anjir lupa aku,0,1,0,0,0,0,0,0,0,0,0,0,1,anjir
kalau aku sih bakal bilang alah kontol,0,1,0,0,0,0,0,0,0,0,0,0,1,kontol
nikita mirzani sudah pakai hijab yang masih berbicara cebang cebong sudah pernah fantasikan dia belum uh ah cokorers,1,1,1,0,0,0,0,0,1,1,0,0,2,bong cebong
tatapannya dialihkan ke arah lain enggan menatap pria mencurigakan itu lagi pula siapa yang pertama kali membuat gaduh suasana jika angie tidak menemukan ada seorang pria asing yang tidur di sofanya kejadian seperti ini tidak akan terjadi,0,0,0,0,0,0,0,0,0,0,0,0,1,asing
lahir dan berkembangnya gerakan komunis di indonesia tidak dapat dipisahkan dari sebuah organisasi yang bernama indische sociaal democratische vereeniging,0,0,0,0,0,0,0,0,0,0,0,0,1,komunis
shaheizy sama wajah baharu calpis,0,0,0,0,0,0,0,0,0,0,0,0,0,
ya terserah kamu saja balasnya kembali fokus kepada pekerjaan kita kami mengerjakan tugas proyek seni budaya hanya dalam 2 hari setelahnya langsung dikumpul dan dipresentasikan bersyukur nilainya memuaskan setelah kejadian proyek itu kami makin,0,0,0,0,0,0,0,0,0,0,0,0,0,
tidak akan bro,0,0,0,0,0,0,0,0,0,0,0,0,0,
kelakuan bodoh masuk kategori perbuatan tidak menyenangkan kelakuan sontoloyo sangat menganggu persatuan bangsa kelakuan naif secara tidak langsung sebagai bentuk intimidasi terhadap ulama kelakuan,1,1,1,0,0,0,0,0,1,1,0,0,2,bodoh sontoloyo
monyet turun ke pemukiman warga cibadak sukabumi uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0,1,monyet
kotor tidak masalah yang penting bahagia warganya cebong mana mengerti,1,1,0,1,0,0,0,0,1,0,1,0,2,bong cebong
mau giveaway taplak meja tapi nanti yang menang cuma the rich chenle,0,0,0,0,0,0,0,0,0,0,0,0,1,taplak
pengguna sudah kebuka satu demi satu kebusukan kubu anies sandi yang menang dengan tanpa berkah uniform resource locator dan prabowo berusaha cuci tangan,1,0,0,1,0,0,0,0,1,0,1,0,0,
pengguna wkwk bodoh bang,0,1,0,0,0,0,0,0,0,0,0,0,1,bodoh
pengguna bukan kayak orang bego bro tapi memang b ego,1,1,1,0,0,0,0,0,1,1,0,0,1,bego
kementerian lingkungan hidup dan kehutanan upayakan pemerataan ekonomi melalui tora di kawasan hutan dan perhutanan sosial tribun medan,0,0,0,0,0,0,0,0,0,0,0,0,1,edan
pak mahfud md sudah berpaling dari allah subhanahu wa taala pemberang demi bangsa ajak semua buang islam,1,1,0,1,1,0,0,0,0,0,0,1,0,
pengguna orang orang bego kebanyakan minum makan kotoran onta otak nya somplak,1,1,1,0,0,0,0,0,1,1,0,0,2,bego onta
apa yang terkuak semuanya sudah jelas sejak awal memang itu strategi kampanye kami di tim pemenangan anies sandi uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0,0,
warga badui setelah selesai memperingati tradisi seba di pendopo pemerintah kabupaten lebak akan dilanjutkan kembali bertemu dengan gubernur banten wahidin halim hari ini sabtu 21 4 seba badui 2018,0,0,0,0,0,0,0,0,0,0,0,0,0,
lembaga lembaga anti korupsi masa lalu bubar karena sentuh kekuasaan giliran komisi pemberantasan korupsi kenapa partai demokrasi indonesia perjuangan partai politik penguasa yang pulang mengotot ingin bubarkan komisi pemberantasan korupsi,1,0,0,1,0,0,0,0,1,0,1,0,1,tai
pengguna justru mas kalau menyudutkan salah satu agama tertentu malah bahaya itulah pak rocky ini cerdik dia bisa menyusun kalimat yang tepat pantas digunakan inti dari ini dia mau kasih tau pengertian fiksi sebenarnya ayolah mas nya i,0,0,0,0,0,0,0,0,0,0,0,0,0,
para pendukung calon presiden gagal pindah on selalu sibuk urus asing bawa kabur uang rupiah 35 t tapi tidak sadar kenapa asing bisa kabur bawa uang sebanyak itu tanpa didukung pribumi anjing mustahil asing bisa pribumi hanya diam kalau disogok mental kacung memang uniform resource locator,1,1,0,1,0,1,0,0,0,0,1,0,2,anjing asing
pengguna user kamu rabun apa budek gue menulis tidak berbicara,1,1,1,0,0,0,1,0,0,1,0,0,1,budek
bismillah menahan sepo yang terkutuk,0,1,0,0,0,0,0,0,0,0,0,0,1,terkutuk
brahahahaaa cebong nya ahoker cebong belum cebok pengguna,1,1,1,0,0,0,0,0,1,1,0,0,2,bong cebong
update status bikin tugas tugas selesai tidak ya kok jancuk sekali jembut,0,1,0,0,0,0,0,0,0,0,0,0,2,jancuk jembut
pak walaupun anda muslim sebagai pejabat negara anda harus bertindak demi bangsa negara,0,0,0,0,0,0,0,0,0,0,0,0,0,
12 ikan yang sudah sembuh dari sakitnya dan yang masih terselamatkan bagus laik jual harus dipisah atau diseleksi dari ikan yang cacat permanen untuk pemeliharaan lebih lanjut kesehatan ikan cc pengguna user,0,0,0,0,0,0,0,0,0,0,0,0,1,cacat
artinya apa pribumi sadari lihat siapa mereka kecuali kalian sama sama cina komunis misionaris abaikan twit ini usir cina indonesia,1,0,0,1,0,1,0,0,0,0,0,1,1,komunis
presiden yang anda tuduh rezim anti islam sudah banyak berbuat untuk negeri ini sudah banyak berbuat untuk umat uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0,1,rezim
pengguna manusia bangsat,1,1,1,0,0,0,0,0,1,1,0,0,1,bangsat
tetapi ingat ya jangan sampai cina mengenalkan wisata haram juga ke indonesia haha,1,0,0,1,0,1,0,0,0,0,1,0,0,
bertanya di mana prabowo dan partai keadilan sejahtera saja bib kan asyik itu dianggap antek prabowo dan antek partai keadilan sejahtera hidupmu pasti lebih dramatis,1,0,1,0,0,0,0,0,1,1,0,0,2,tai antek
persahabatan salah lovren ini jadi bukti bahwa beda suku agama ras bukanlah halangan dalam membina hubungan dengan sesama umat manusia perbedaan justru menjadi warna tersendiri dalam menjalin pertemanan terima kasih lovren salah favorit best friend forever bro,0,0,0,0,0,0,0,0,0,0,0,0,0,
pengguna sama saja lah lae meskipun sudah turun menurun tetapi ideologi partai komunis indonesia selalu melekat di jiwa mereka,0,0,0,0,0,0,0,0,0,0,0,0,2,tai komunis
pengguna saya juga kesal kalau ada yang merokok sambil naik motor iyakan kadang pengap kalau ditutup terus apalagi macet,0,0,0,0,0,0,0,0,0,0,0,0,0,
pengguna sudah meminta maaf kunyuk bro enak banget rasan mereka sebar hoaks meminta maaf sebar hoaks lagi meminta maaf lagi mesti di sapu dulu biar jera nih orang uniform resource locator,1,1,1,0,0,0,0,0,1,1,0,0,1,kunyuk
halo warga jakarta wakil kepala dinas penanaman modal dan pelayanan terpadu satu pintu provinsi daerah khusus ibu kota jakarta bapak denny wahyu haryanto mewakili wakil gubernur provinsi daerah khusus ibu kota jakarta membuka acara 2018 junior chamber international jci indonesia nasional event setia melayani jakarta,0,0,0,0,0,0,0,0,0,0,0,0,0,
2 selain perkuat jaringan gubernur juga menekankan perlunya menguasai state of the art knowledge serta bahasa selama merantau di luar indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,
pandangan tuan guru bajang terhadap agama dan politik,0,0,0,0,0,0,0,0,0,0,0,0,0,
pengguna penyedia berengsek,1,1,0,1,0,0,0,0,1,0,1,0,1,berengsek
susilo bambang yudhoyono presiden ri ke 6 meminta khofifah emil untuk dekat dengan masyarakat no 1 bisa bagus,0,0,0,0,0,0,0,0,0,0,0,0,0,
pengguna yang dungu itu orang yang mau ganti presiden tetapi tidak tau siapa mikiiiir,1,1,1,0,0,0,0,0,1,1,0,0,1,dungu
pengguna bokep cewek bispak bandung ngentot crot di dalam unduh full uniform resource locator url,0,1,0,0,0,0,0,0,0,0,0,0,3,ngentot bispak bokep
kampret complain raga ditanggapi fuck,1,1,0,1,0,0,0,0,1,0,1,0,1,kampret
kamu kok kayak jablay grand theft auto maunya dijemput pakai mobil,1,1,1,0,0,0,0,1,0,1,0,0,1,jablay
lihat memek tante,0,1,0,0,0,0,0,0,0,0,0,0,1,memek
sementara itu kerjanya memusuhi dakwah islam bubarkan hati rakyat juga berhak lengserkan jokowi kodok tukang pencitraan,1,0,1,0,1,0,0,0,0,0,0,1,1,lengser
pengguna user ha katanya saling melengkapi orang buktinya kamu juga goblok bagaimana sih,1,1,1,0,0,0,0,0,1,1,0,0,1,goblok
tidak kata salah seorang khalifah rasyidin itu kami dahulu memerangi orang kafir bersama mereka kalau begitu mereka orang orang munafik tidak juga sebab orang munafik,0,0,0,0,0,0,0,0,0,0,0,0,2,kafir munafik
pengguna user pengguna user pengguna user pengguna user pengguna dia suka nete ujian nasional jadi maklumkan,0,1,0,0,0,0,0,0,0,0,0,0,1,nete
nek lihat match terakhir chelsea sih harusnya menang mudah manchester united tapi iya embuh sih chelsea kacrut ki enggak bisa diprediksi,1,1,0,1,0,0,0,0,1,0,1,0,1,kacrut
ya kali pak tentara nasional indonesia suruh uruskan sampah plastik,0,0,0,0,0,0,0,0,0,0,0,0,1,sampah
pengguna itulah yang di khawatirkan dari manuver politik dan kebijakan yang dilakukan oleh rezim ini semoga hal tersebut tidak akan pernah terjadi di negara kesatuan republik indonesia tercinta amin,0,0,0,0,0,0,0,0,0,0,0,0,1,rezim
permadi arya melaporkan rocky gerung ke polisi serius itu kitab suci itu fiksi kata rocky pernyataan itu salah anda merasa terhina tunggu bukankah biasa penganut agama a menganggap kitab suci,0,0,0,0,0,0,0,0,0,0,0,0,1,hina
bajingan tengik memang,0,1,0,0,0,0,0,0,0,0,0,0,1,bajingan
kok bisa pakai buruh cina kan rakyat sendiri banyak pengangguran dasar rejim kodok,1,1,1,0,0,1,0,0,0,1,0,0,1,rejim
pengguna user pengguna user pengguna user pengguna user pengguna user,1,1,0,1,0,0,0,0,1,0,1,0,0,
rupiah haneul pada cute padahal pacarnya perek yang on retweet,0,1,0,0,0,0,0,0,0,0,0,0,1,perek
pengguna user pengguna user pengguna user bilangnya anti asing asing tidak taunya wkwk,0,0,0,0,0,0,0,0,0,0,0,0,1,asing
di suriah sekolah radikal dan rakit bom pulang ke indonesia jadi tempat pukul ya di amankan,0,0,0,0,0,0,0,0,0,0,0,0,0,
pengguna karena kadang hidup memang kayak tai malah kadang yang berak orang lain tapi kamu yang harus bereskan tainya tangan kamu iya,0,1,0,0,0,0,0,0,0,0,0,0,2,berak tai
ih banci selotipan,1,1,1,0,0,0,0,1,0,1,0,0,1,banci
pengguna user pengguna haha kalah nih iya orang jahat pasti kalah,1,0,1,0,0,0,0,0,1,1,0,0,0,
gubernur zaman now gus ipul puti 2 ganjar yasin 1 djarot sihar 2 hasan anton 2 koster ace 1 nurdin sudirman 3 karolin gidot 2 pengguna keanekaragaman budaya suku agama itulah sesungguhnya kekayaan kita tutur djarot di hadapan peserta rakercabsu,0,0,0,0,0,0,0,0,0,0,0,0,0,
pengguna yang cinta orde baru pasti meng idola kan prabowo hary tanoe di,1,0,1,0,0,0,0,0,1,1,0,0,0,
menantang buka dadalah eh menyebut setanlah memang sudah pada habis kamus melawan kenegarawanan pak joko widodo presiden ri ke 7 pada makin stresssssss nih hati hati kena strok atau serangan jantung nanti rakyat indonesia kehilangan badut badut politik merdeka,1,1,0,1,0,0,1,0,0,0,1,0,1,setan
pengguna user belah duren ya tidak dungu ya tidak cebong maaf ya,1,1,1,0,0,0,0,0,1,1,0,0,3,dungu bong cebong
2 orang orang yahudi dan nasrani yang telah kami beri al kitab taurat dan injil mengenal muhammad,0,0,0,0,0,0,0,0,0,0,0,0,0,
bubarkan hati front pembela islam uniform resource locator,1,0,0,1,1,0,0,0,0,0,0,1,0,
ahok memang verbalnya keras pelampiasan dan pelarian karena kelelakiannya lunak,1,0,1,0,0,0,0,1,0,1,0,0,0,
sekadar bagikan juga teman teman kantor aku kalau ada pelanggan yang bercadar langsung bilang awas ada bom aku hanya menghela nafas,0,0,0,0,0,0,0,0,0,0,0,0,0,
pengguna pantat mana nih ingin menusuk dan ditusuk open bo wa 08157686707 gay berondong massage boy gay jakarta gay yogyakarta gay tangger,0,1,0,0,0,0,0,0,0,0,0,0,2,pantat gay
yang diancam untuk dibunuh itu presiden republik indonesia mas terus mesti lapor dulu apakah penegak hukum tidak bisa bertindak jika ada ancaman pembunuhan kepada kepala negaranya,0,0,0,0,0,0,0,0,0,0,0,0,0,
kayak orang nyosor mau meminta nete,0,1,0,0,0,0,0,0,0,0,0,0,1,nete
ngewe baik,0,1,0,0,0,0,0,0,0,0,0,0,1,ngewe
jebur belum bukan cebur,0,1,0,0,0,0,0,0,0,0,0,0,0,
partai keadilan sejahtera ulang tahun di balai kota rr berbicara mencalonkan presiden di balai kota ganti saja namanya jadi balai politik,0,0,0,0,0,0,0,0,0,0,0,0,1,tai
pak perlu melanjutkan rencana untuk menyeret ke pengadilan ham pbb uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0,0,
kebijakan pengembalian barang kepada konsumen yang dilakukan apabila barang tersebut rusak cacat produksi atau konsumen merasa kurang puas dengan produk tersebut terhitung selama 7 hari dari tanggal pembelian haus mini quiz hazid yuk ikutan,0,0,0,0,0,0,0,0,0,0,0,0,1,cacat
